"district","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","availability_365"
"Manhattan","Midtown",40.74226,-73.98344,"Entire home/apt",197,2,47,13
"Manhattan","West Village",40.73278,-74.00053,"Entire home/apt",125,7,12,0
"Manhattan","Harlem",40.81462,-73.95248,"Entire home/apt",203,3,13,0
"Manhattan","Murray Hill",40.74494,-73.97554,"Entire home/apt",180,7,95,87
"Manhattan","Chelsea",40.74318,-74.00137,"Entire home/apt",180,4,46,0
"Manhattan","Upper East Side",40.77754,-73.95641,"Entire home/apt",125,30,11,342
"Manhattan","Harlem",40.80703,-73.95354,"Entire home/apt",130,4,32,39
"Manhattan","Inwood",40.87136,-73.91723,"Entire home/apt",110,2,26,0
"Manhattan","Chelsea",40.74022,-74.00094,"Entire home/apt",180,2,146,259
"Manhattan","Upper East Side",40.77221,-73.94819,"Entire home/apt",300,2,19,179
"Manhattan","Upper West Side",40.7768,-73.98217,"Entire home/apt",255,2,65,5
"Manhattan","West Village",40.73316,-74.00476,"Entire home/apt",147,1,42,4
"Manhattan","Kips Bay",40.74114,-73.97657,"Entire home/apt",200,2,22,11
"Manhattan","SoHo",40.72705,-74.00419,"Entire home/apt",375,2,14,335
"Manhattan","East Harlem",40.79335,-73.94527,"Entire home/apt",135,1,45,0
"Manhattan","Theater District",40.7612,-73.98631,"Entire home/apt",400,4,12,26
"Manhattan","East Village",40.72372,-73.97984,"Entire home/apt",150,2,85,194
"Manhattan","Harlem",40.80878,-73.95206,"Entire home/apt",150,2,81,63
"Manhattan","Midtown",40.7522,-73.97285,"Entire home/apt",198,2,31,322
"Manhattan","Upper East Side",40.77878,-73.95056,"Entire home/apt",265,2,10,3
"Manhattan","Harlem",40.80891,-73.94247,"Entire home/apt",265,2,113,297
"Manhattan","Chelsea",40.75133,-73.99965,"Entire home/apt",228,4,16,103
"Manhattan","East Harlem",40.7958,-73.93186,"Entire home/apt",280,2,53,12
"Manhattan","Harlem",40.80313,-73.95027,"Entire home/apt",135,2,113,86
"Manhattan","Midtown",40.7635,-73.97677,"Entire home/apt",700,10,15,302
"Manhattan","Midtown",40.75246,-73.97356,"Entire home/apt",198,2,27,246
"Manhattan","Inwood",40.86271,-73.92872,"Entire home/apt",100,5,39,12
"Manhattan","East Village",40.72754,-73.98329,"Entire home/apt",190,2,23,27
"Manhattan","Harlem",40.80761,-73.95416,"Entire home/apt",160,1,41,273
"Manhattan","Inwood",40.86757,-73.92699,"Entire home/apt",89,14,14,4
"Manhattan","East Village",40.72666,-73.97969,"Entire home/apt",131,2,15,11
"Manhattan","East Village",40.73073,-73.98652,"Entire home/apt",170,1,36,36
"Manhattan","Kips Bay",40.74446,-73.98044,"Entire home/apt",199,5,53,0
"Manhattan","Chelsea",40.73992,-74.00221,"Entire home/apt",200,4,31,291
"Manhattan","Chelsea",40.74694,-73.99728,"Entire home/apt",181,1,158,173
"Manhattan","Upper East Side",40.77316,-73.94495,"Entire home/apt",250,2,10,0
"Manhattan","Harlem",40.81783,-73.94051,"Entire home/apt",110,2,60,47
"Manhattan","Nolita",40.72174,-73.99482,"Entire home/apt",295,5,36,16
"Manhattan","East Harlem",40.796,-73.94863,"Entire home/apt",265,3,111,155
"Manhattan","East Village",40.73121,-73.98693,"Entire home/apt",220,5,46,92
"Manhattan","Harlem",40.80695,-73.94982,"Entire home/apt",130,2,133,21
"Manhattan","Chelsea",40.74485,-74.00186,"Entire home/apt",60,1,124,86
"Manhattan","Harlem",40.80804,-73.943,"Entire home/apt",120,4,22,0
"Manhattan","Midtown",40.75979,-73.96444,"Entire home/apt",1200,1,36,354
"Manhattan","Upper East Side",40.76982,-73.95697,"Entire home/apt",89,30,11,261
"Manhattan","West Village",40.73365,-74.0041,"Entire home/apt",500,3,21,365
"Manhattan","Chelsea",40.74183,-73.99997,"Entire home/apt",330,2,124,317
"Manhattan","Harlem",40.81816,-73.94544,"Entire home/apt",100,4,62,80
"Manhattan","Harlem",40.81309,-73.94614,"Entire home/apt",199,30,16,150
"Manhattan","Upper West Side",40.78361,-73.9732,"Entire home/apt",225,10,14,11
"Manhattan","Lower East Side",40.71278,-73.9919,"Entire home/apt",200,1,26,317
"Manhattan","West Village",40.73015,-74.00304,"Entire home/apt",400,3,17,334
"Manhattan","Greenwich Village",40.72925,-73.99927,"Entire home/apt",200,1,12,206
"Manhattan","Lower East Side",40.71343,-73.98677,"Entire home/apt",200,4,25,352
"Manhattan","Hell's Kitchen",40.76246,-73.99913,"Entire home/apt",150,1,21,0
"Manhattan","Chinatown",40.71833,-73.99443,"Entire home/apt",250,1,29,358
"Manhattan","Hell's Kitchen",40.7625,-73.98802,"Entire home/apt",250,3,31,295
"Manhattan","Hell's Kitchen",40.76428,-73.99381,"Entire home/apt",130,2,77,9
"Manhattan","Lower East Side",40.72018,-73.98521,"Entire home/apt",250,3,53,220
"Manhattan","East Village",40.73256,-73.98622,"Entire home/apt",198,5,10,0
"Manhattan","East Village",40.72733,-73.99037,"Entire home/apt",250,3,36,36
"Manhattan","Washington Heights",40.8471,-73.93501,"Entire home/apt",75,1,17,253
"Manhattan","Two Bridges",40.7115,-73.99903,"Entire home/apt",190,2,45,112
"Manhattan","East Village",40.72543,-73.99129,"Entire home/apt",215,2,18,68
"Manhattan","East Harlem",40.79142,-73.9398,"Entire home/apt",350,4,33,346
"Manhattan","Harlem",40.79942,-73.95128,"Entire home/apt",159,3,11,0
"Manhattan","Chinatown",40.71489,-73.99438,"Entire home/apt",129,7,11,188
"Manhattan","Lower East Side",40.7178,-73.98448,"Entire home/apt",177,1,46,31
"Manhattan","Upper East Side",40.76786,-73.96973,"Entire home/apt",280,4,23,17
"Manhattan","NoHo",40.72501,-73.99323,"Entire home/apt",400,2,26,10
"Manhattan","East Village",40.72477,-73.9859,"Entire home/apt",132,4,10,26
"Manhattan","Greenwich Village",40.72747,-73.9969,"Entire home/apt",240,3,15,45
"Manhattan","East Harlem",40.79583,-73.93595,"Entire home/apt",105,1,142,11
"Manhattan","West Village",40.73415,-74.00721,"Entire home/apt",190,1,86,236
"Manhattan","Greenwich Village",40.72934,-74.00025,"Entire home/apt",230,5,14,9
"Manhattan","Chinatown",40.71698,-73.99629,"Entire home/apt",295,2,43,66
"Manhattan","Washington Heights",40.83985,-73.93715,"Entire home/apt",65,3,14,0
"Manhattan","East Village",40.72249,-73.98145,"Entire home/apt",180,2,24,0
"Manhattan","Harlem",40.80997,-73.9412,"Entire home/apt",110,3,79,257
"Manhattan","Lower East Side",40.72077,-73.99023,"Entire home/apt",205,3,102,117
"Manhattan","Chinatown",40.71538,-73.99669,"Entire home/apt",142,4,12,151
"Manhattan","Lower East Side",40.7151,-73.98661,"Entire home/apt",180,3,49,1
"Manhattan","Greenwich Village",40.7286,-73.99971,"Entire home/apt",275,1,81,258
"Manhattan","Harlem",40.81199,-73.95341,"Entire home/apt",125,2,10,0
"Manhattan","Harlem",40.82003,-73.95194,"Entire home/apt",100,2,68,9
"Manhattan","Midtown",40.75993,-73.97054,"Entire home/apt",145,1,51,0
"Manhattan","Harlem",40.8116,-73.943,"Entire home/apt",120,3,15,15
"Manhattan","West Village",40.73409,-74.00621,"Entire home/apt",190,2,24,0
"Manhattan","Inwood",40.8698,-73.92255,"Entire home/apt",120,1,30,35
"Manhattan","Tribeca",40.72355,-74.01045,"Entire home/apt",375,2,30,38
"Manhattan","East Village",40.72638,-73.98464,"Entire home/apt",125,4,17,0
"Manhattan","Upper West Side",40.77547,-73.98154,"Entire home/apt",225,4,10,0
"Manhattan","Lower East Side",40.72068,-73.98574,"Entire home/apt",349,3,76,71
"Manhattan","Tribeca",40.71845,-74.00932,"Entire home/apt",259,2,116,1
"Manhattan","Chinatown",40.71682,-73.99574,"Entire home/apt",160,3,40,124
"Manhattan","Upper East Side",40.76513,-73.96583,"Entire home/apt",160,5,14,92
"Manhattan","West Village",40.7326,-74.00824,"Entire home/apt",180,3,46,0
"Manhattan","Upper East Side",40.77251,-73.95431,"Entire home/apt",100,30,26,250
"Manhattan","Chelsea",40.74067,-74.00013,"Entire home/apt",196,3,90,186
"Manhattan","Upper East Side",40.76794,-73.95712,"Entire home/apt",220,8,15,14
"Manhattan","Financial District",40.70493,-74.01036,"Entire home/apt",235,2,123,235
"Manhattan","East Harlem",40.79465,-73.94021,"Entire home/apt",180,5,33,35
"Manhattan","Hell's Kitchen",40.76585,-73.98507,"Entire home/apt",175,3,15,0
"Manhattan","West Village",40.73898,-74.00415,"Entire home/apt",250,5,10,198
"Manhattan","Chelsea",40.74503,-73.99922,"Entire home/apt",233,2,92,219
"Manhattan","Harlem",40.80767,-73.95127,"Entire home/apt",220,3,56,256
"Manhattan","East Harlem",40.79747,-73.93559,"Entire home/apt",105,1,124,0
"Manhattan","West Village",40.73194,-74.00254,"Entire home/apt",164,3,20,0
"Manhattan","Harlem",40.82777,-73.9407,"Entire home/apt",100,1,145,9
"Manhattan","Lower East Side",40.71789,-73.98308,"Entire home/apt",124,28,12,38
"Manhattan","Chinatown",40.71423,-73.99442,"Entire home/apt",100,1,65,1
"Manhattan","Chinatown",40.71489,-73.99459,"Entire home/apt",200,2,45,159
"Manhattan","East Harlem",40.79345,-73.93977,"Entire home/apt",189,3,29,63
"Manhattan","Greenwich Village",40.73239,-73.9996,"Entire home/apt",103,2,15,0
"Manhattan","Little Italy",40.71909,-73.99562,"Entire home/apt",150,7,10,43
"Manhattan","East Village",40.72885,-73.98103,"Entire home/apt",115,7,11,0
"Manhattan","Morningside Heights",40.80432,-73.96694,"Entire home/apt",130,2,56,0
"Manhattan","Chelsea",40.74814,-74.00372,"Entire home/apt",230,1,27,189
"Manhattan","Lower East Side",40.72293,-73.98918,"Entire home/apt",200,4,72,109
"Manhattan","East Village",40.72979,-73.98917,"Entire home/apt",170,5,29,0
"Manhattan","Upper East Side",40.78429,-73.94878,"Entire home/apt",200,5,48,71
"Manhattan","Upper West Side",40.7843,-73.98262,"Entire home/apt",995,4,20,290
"Manhattan","NoHo",40.72569,-73.99519,"Entire home/apt",399,3,51,336
"Manhattan","Harlem",40.80346,-73.94583,"Entire home/apt",360,5,23,3
"Manhattan","Harlem",40.80495,-73.9556,"Entire home/apt",224,4,29,0
"Manhattan","SoHo",40.7255,-74.00258,"Entire home/apt",459,1,61,173
"Manhattan","East Village",40.72977,-73.98841,"Entire home/apt",350,3,85,208
"Manhattan","Upper East Side",40.76868,-73.95744,"Entire home/apt",110,5,22,7
"Manhattan","Gramercy",40.73328,-73.98241,"Entire home/apt",159,8,33,8
"Manhattan","Upper West Side",40.77786,-73.98066,"Entire home/apt",243,1,41,8
"Manhattan","Upper East Side",40.77832,-73.94991,"Entire home/apt",225,31,10,351
"Manhattan","West Village",40.73452,-74.00825,"Entire home/apt",215,2,28,0
"Manhattan","Lower East Side",40.72085,-73.98895,"Entire home/apt",250,3,67,149
"Manhattan","Upper West Side",40.78461,-73.97627,"Entire home/apt",165,1,152,228
"Manhattan","Upper East Side",40.77058,-73.95358,"Entire home/apt",160,1,68,19
"Manhattan","Chelsea",40.74187,-74.00622,"Entire home/apt",600,1,86,261
"Manhattan","Upper West Side",40.77836,-73.97994,"Entire home/apt",489,3,81,152
"Manhattan","East Village",40.72576,-73.97908,"Entire home/apt",160,5,25,0
"Manhattan","East Harlem",40.80999,-73.93946,"Entire home/apt",115,3,86,85
"Manhattan","West Village",40.74049,-74.00527,"Entire home/apt",600,1,106,286
"Manhattan","East Harlem",40.80827,-73.93813,"Entire home/apt",100,3,103,32
"Manhattan","Hell's Kitchen",40.75659,-73.99313,"Entire home/apt",230,3,13,260
"Manhattan","Harlem",40.81843,-73.94401,"Entire home/apt",125,1,78,40
"Manhattan","Morningside Heights",40.80338,-73.9636,"Entire home/apt",100,1,19,0
"Manhattan","Kips Bay",40.73829,-73.97896,"Entire home/apt",285,1,79,310
"Manhattan","Chelsea",40.74353,-73.99709,"Entire home/apt",545,5,42,322
"Manhattan","Chelsea",40.74443,-74.00012,"Entire home/apt",650,3,35,179
"Manhattan","East Harlem",40.80268,-73.94051,"Entire home/apt",100,10,28,0
"Manhattan","Midtown",40.7544,-73.96721,"Entire home/apt",200,2,43,0
"Manhattan","East Village",40.72334,-73.9839,"Entire home/apt",110,2,29,15
"Manhattan","Chelsea",40.73899,-73.99912,"Entire home/apt",239,3,15,42
"Manhattan","Gramercy",40.73556,-73.98913,"Entire home/apt",159,2,15,33
"Manhattan","Upper West Side",40.78141,-73.97681,"Entire home/apt",160,4,22,0
"Manhattan","Upper East Side",40.77878,-73.9501,"Entire home/apt",180,31,10,331
"Manhattan","East Village",40.72759,-73.98619,"Entire home/apt",140,1,31,1
"Manhattan","Harlem",40.81922,-73.95672,"Entire home/apt",355,5,14,89
"Manhattan","Hell's Kitchen",40.76269,-73.99139,"Entire home/apt",185,7,20,23
"Manhattan","Midtown",40.75598,-73.97034,"Entire home/apt",260,2,64,131
"Manhattan","Lower East Side",40.71306,-73.98715,"Entire home/apt",250,1,67,185
"Manhattan","East Village",40.72645,-73.98591,"Entire home/apt",150,90,28,0
"Manhattan","Kips Bay",40.74511,-73.9778,"Entire home/apt",200,3,72,249
"Manhattan","Harlem",40.81961,-73.94583,"Entire home/apt",175,2,145,127
"Manhattan","East Village",40.72713,-73.98159,"Entire home/apt",175,2,35,0
"Manhattan","West Village",40.73023,-74.00294,"Entire home/apt",250,3,28,51
"Manhattan","Kips Bay",40.7443,-73.97925,"Entire home/apt",250,5,69,163
"Manhattan","East Village",40.72117,-73.98215,"Entire home/apt",160,3,31,136
"Manhattan","Hell's Kitchen",40.7621,-73.99354,"Entire home/apt",178,3,84,74
"Manhattan","West Village",40.73444,-74.00129,"Entire home/apt",600,2,93,251
"Manhattan","Upper East Side",40.78007,-73.94803,"Entire home/apt",125,3,30,4
"Manhattan","Upper East Side",40.76684,-73.96203,"Entire home/apt",126,1,31,0
"Manhattan","Washington Heights",40.8339,-73.9383,"Entire home/apt",75,4,75,166
"Manhattan","Gramercy",40.73521,-73.98147,"Entire home/apt",155,20,25,62
"Manhattan","Harlem",40.81767,-73.94051,"Entire home/apt",69,2,65,11
"Manhattan","Hell's Kitchen",40.76051,-73.99183,"Entire home/apt",103,2,12,0
"Manhattan","Harlem",40.81968,-73.9458,"Entire home/apt",135,2,138,45
"Manhattan","SoHo",40.72103,-73.99866,"Entire home/apt",125,2,16,0
"Manhattan","Harlem",40.8269,-73.93634,"Entire home/apt",100,4,65,48
"Manhattan","Civic Center",40.71264,-73.99893,"Entire home/apt",80,2,12,8
"Manhattan","Little Italy",40.71942,-73.99694,"Entire home/apt",155,1,67,189
"Manhattan","Harlem",40.82805,-73.94676,"Entire home/apt",150,2,10,0
"Manhattan","Upper East Side",40.78206,-73.94949,"Entire home/apt",105,5,24,20
"Manhattan","Chinatown",40.71363,-73.9977,"Entire home/apt",275,2,15,207
"Manhattan","Upper West Side",40.78873,-73.97402,"Entire home/apt",195,2,16,0
"Manhattan","East Village",40.72208,-73.98473,"Entire home/apt",110,12,11,0
"Manhattan","Lower East Side",40.71862,-73.98405,"Entire home/apt",220,4,16,14
"Manhattan","Chelsea",40.75046,-73.99854,"Entire home/apt",190,1,132,252
"Manhattan","Chelsea",40.74314,-73.99552,"Entire home/apt",250,2,24,42
"Manhattan","East Village",40.72804,-73.98665,"Entire home/apt",117,180,15,332
"Manhattan","Chinatown",40.71463,-73.99658,"Entire home/apt",178,1,146,212
"Manhattan","Harlem",40.80859,-73.94216,"Entire home/apt",158,3,61,62
"Manhattan","Upper East Side",40.78172,-73.94827,"Entire home/apt",225,3,62,234
"Manhattan","West Village",40.73414,-74.00001,"Entire home/apt",225,3,12,0
"Manhattan","Greenwich Village",40.72956,-73.99979,"Entire home/apt",169,3,22,0
"Manhattan","Flatiron District",40.74074,-73.98573,"Entire home/apt",255,3,90,194
"Manhattan","East Village",40.72588,-73.98598,"Entire home/apt",122,6,22,15
"Manhattan","Inwood",40.86461,-73.92363,"Entire home/apt",199,2,49,147
"Manhattan","SoHo",40.72318,-74.00223,"Entire home/apt",2250,2,21,343
"Manhattan","Upper West Side",40.79563,-73.97634,"Entire home/apt",215,3,38,31
"Manhattan","Hell's Kitchen",40.76125,-73.98945,"Entire home/apt",134,1,81,0
"Manhattan","Harlem",40.81315,-73.94747,"Entire home/apt",150,4,22,238
"Manhattan","Morningside Heights",40.80935,-73.95786,"Entire home/apt",139,1,77,0
"Manhattan","Tribeca",40.7192,-74.01022,"Entire home/apt",251,1,12,0
"Manhattan","Upper East Side",40.7683,-73.95919,"Entire home/apt",230,4,34,4
"Manhattan","Upper West Side",40.7975,-73.97161,"Entire home/apt",199,2,83,37
"Manhattan","Upper West Side",40.77617,-73.98188,"Entire home/apt",249,3,20,63
"Manhattan","Upper East Side",40.7823,-73.94838,"Entire home/apt",105,5,117,187
"Manhattan","Midtown",40.76305,-73.97841,"Entire home/apt",800,1,19,0
"Manhattan","Gramercy",40.7345,-73.98482,"Entire home/apt",325,6,11,177
"Manhattan","Lower East Side",40.7203,-73.99172,"Entire home/apt",150,2,18,0
"Manhattan","East Harlem",40.80617,-73.9415,"Entire home/apt",115,1,161,156
"Manhattan","East Harlem",40.80623,-73.94047,"Entire home/apt",115,1,134,1
"Manhattan","Upper East Side",40.76999,-73.94928,"Entire home/apt",95,1,89,0
"Manhattan","Financial District",40.70552,-74.00941,"Entire home/apt",110,7,32,272
"Manhattan","West Village",40.73581,-74.00666,"Entire home/apt",185,4,22,22
"Manhattan","East Harlem",40.80726,-73.93815,"Entire home/apt",177,2,130,267
"Manhattan","Hell's Kitchen",40.76616,-73.98916,"Entire home/apt",484,2,107,46
"Manhattan","Midtown",40.75794,-73.96959,"Entire home/apt",141,8,12,0
"Manhattan","Midtown",40.76352,-73.9831,"Entire home/apt",199,2,70,263
"Manhattan","Harlem",40.81217,-73.94056,"Entire home/apt",149,3,80,268
"Manhattan","Financial District",40.70464,-74.00715,"Entire home/apt",220,2,108,225
"Manhattan","Chelsea",40.74123,-73.99522,"Entire home/apt",200,4,45,49
"Manhattan","Tribeca",40.7181,-74.00984,"Entire home/apt",157,2,13,18
"Manhattan","East Harlem",40.79424,-73.93495,"Entire home/apt",125,1,123,84
"Manhattan","West Village",40.73612,-73.99978,"Entire home/apt",395,1,39,177
"Manhattan","Upper East Side",40.7729,-73.95738,"Entire home/apt",115,2,100,91
"Manhattan","Murray Hill",40.74391,-73.97151,"Entire home/apt",350,3,15,0
"Manhattan","West Village",40.73589,-74.00304,"Entire home/apt",139,3,29,0
"Manhattan","East Harlem",40.78822,-73.94871,"Entire home/apt",150,3,102,222
"Manhattan","Little Italy",40.71794,-73.99955,"Entire home/apt",195,4,30,0
"Manhattan","Harlem",40.81053,-73.94332,"Entire home/apt",130,2,23,14
"Manhattan","Upper West Side",40.76876,-73.98359,"Entire home/apt",375,3,76,301
"Manhattan","Chelsea",40.74423,-74.00111,"Entire home/apt",95,1,105,98
"Manhattan","Harlem",40.81321,-73.94556,"Entire home/apt",150,4,16,12
"Manhattan","Kips Bay",40.74289,-73.98134,"Entire home/apt",175,2,22,0
"Manhattan","Upper West Side",40.7822,-73.98207,"Entire home/apt",90,2,12,0
"Manhattan","Harlem",40.80353,-73.94707,"Entire home/apt",250,2,14,296
"Manhattan","SoHo",40.72207,-74.00232,"Entire home/apt",2250,2,20,341
"Manhattan","Harlem",40.82168,-73.95161,"Entire home/apt",199,3,45,0
"Manhattan","Tribeca",40.71893,-74.0033,"Entire home/apt",350,6,20,25
"Manhattan","Upper West Side",40.79345,-73.97191,"Entire home/apt",50,5,12,0
"Manhattan","Harlem",40.81447,-73.94721,"Entire home/apt",165,7,35,269
"Manhattan","West Village",40.7355,-73.99964,"Entire home/apt",329,4,33,16
"Manhattan","Harlem",40.80803,-73.94647,"Entire home/apt",200,2,68,43
"Manhattan","Upper West Side",40.78906,-73.97732,"Entire home/apt",148,1,131,277
"Manhattan","SoHo",40.72528,-74.00317,"Entire home/apt",200,3,16,15
"Manhattan","Harlem",40.80567,-73.95677,"Entire home/apt",140,2,82,5
"Manhattan","Washington Heights",40.83694,-73.94212,"Entire home/apt",100,3,71,363
"Manhattan","Harlem",40.8043,-73.95106,"Entire home/apt",85,1,25,0
"Manhattan","Morningside Heights",40.80507,-73.96414,"Entire home/apt",116,3,16,0
"Manhattan","Inwood",40.86512,-73.92172,"Entire home/apt",70,20,17,0
"Manhattan","Kips Bay",40.73957,-73.98233,"Entire home/apt",168,7,10,0
"Manhattan","Financial District",40.70689,-74.00671,"Entire home/apt",145,3,87,140
